Order ID,Order Date,Ship Date,Customer Name,Customer ID,Customer Segment,Category,Product Name,Product ID,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Stock Left,Auto Reorder,Reorder Quantity,Supplier Name,Supplier Email,Payment Mode,Delivery Status
ORD1336,2024-10-12,2024-10-16,Ethan Ingram,CUST235,Consumer,Furniture,Study Table,PROD9564,West,Vermont,Samanthahaven,3,3067.0,5,8740.95,2117.3,2706.64,50,No,0,"Duncan, Duncan and Davis",ikelly@example.com,Net Banking,Delivered
ORD1337,2025-02-02,2025-02-07,Danielle Scott,CUST870,Consumer,Furniture,Sofa,PROD3135,North,Maryland,New Ricardoborough,7,2658.02,10,16745.53,2259.13,-366.64,30,No,0,"Jones, Nguyen and Olson",spetersen@example.net,Cash,Returned
ORD1338,2025-07-14,2025-07-17,Anna May,CUST703,Home Office,Furniture,Sofa,PROD3193,East,Arizona,Millerton,8,3852.71,0,30821.68,2362.89,-1806.39,0,Yes,42,Bailey-Montoya,hconrad@example.org,Credit Card,Returned
ORD1339,2025-11-24,2025-11-29,Lindsey Smith,CUST635,Consumer,Furniture,Sofa,PROD4365,East,Wyoming,Brownhaven,7,1875.12,5,12469.55,1257.13,0.0,16,No,0,Flores PLC,markwolfe@example.org,Net Banking,Cancelled
ORD1340,2024-06-01,2024-06-05,Yolanda Maddox,CUST678,Corporate,Electronics,Mouse,PROD4337,West,Wisconsin,East Ryanfurt,9,3940.56,15,30145.28,2251.98,-1947.41,19,No,0,Anderson Inc,dduncan@example.net,Net Banking,Returned
ORD1341,2025-02-27,2025-03-02,James Hamilton,CUST892,Home Office,Groceries,Snacks,PROD3262,North,Vermont,Port Dennis,4,2288.31,5,8695.58,1235.94,-1028.61,35,No,0,"Gonzalez, Foster and Duncan",johnadams@example.com,Net Banking,Returned
ORD1342,2024-12-30,2025-01-05,Laura Rodriguez,CUST800,Home Office,Furniture,Study Table,PROD7375,North,Nebraska,Diazborough,2,4133.95,15,7027.71,3597.96,-107.18,16,No,0,Cooper-Rios,gary59@example.com,UPI,Returned
ORD1343,2025-08-20,2025-08-23,Andrew Meyers,CUST181,Home Office,Furniture,Sofa,PROD7564,East,Illinois,Ericland,10,381.57,5,3624.91,288.51,-90.3,42,No,0,Singh and Sons,mistywilkins@example.org,Net Banking,Returned
ORD1344,2025-01-14,2025-01-17,Ashley Cole,CUST299,Consumer,Office Supplies,Calculator,PROD3776,North,Alaska,Jasonside,6,1272.36,0,7634.16,1132.73,837.78,17,No,0,Harris PLC,ana92@example.net,Cash,Delivered
ORD1345,2025-10-17,2025-10-20,Jamie Escobar,CUST785,Corporate,Groceries,Vegetables,PROD4281,North,North Dakota,West Georgeport,2,4603.97,20,7366.35,2825.91,0.0,22,No,0,Mccormick PLC,brian01@example.com,Bank Transfer,Cancelled
ORD1346,2025-09-17,2025-09-19,Samuel Keller,CUST720,Consumer,Groceries,Fruits,PROD1076,East,Connecticut,West Michellefurt,3,2094.96,0,6284.88,1515.6,0.0,21,No,0,Whitney PLC,mckeetodd@example.net,Credit Card,Cancelled
ORD1347,2025-06-09,2025-06-16,Cristian Rasmussen,CUST625,Corporate,Electronics,Mouse,PROD7178,West,Oklahoma,North Johnhaven,4,3811.62,15,12959.51,2945.0,2946.51,30,No,0,Cook-Long,andrewsutton@example.com,Credit Card,Delivered
ORD1348,2025-08-21,2025-08-24,Zachary Irwin,CUST169,Corporate,Office Supplies,Notebook,PROD6172,West,Louisiana,Lake Jonathanfurt,6,2630.87,0,15785.22,2052.94,0.0,15,No,0,Raymond LLC,edwardprince@example.net,Bank Transfer,Cancelled
ORD1349,2024-08-07,2024-08-08,James Yu,CUST508,Home Office,Electronics,Laptop,PROD3924,West,South Carolina,South John,6,1832.34,20,8795.23,1113.39,0.0,31,No,0,Simmons LLC,shane23@example.net,UPI,Pending
ORD1350,2024-08-08,2024-08-10,Melinda Harris,CUST853,Consumer,Electronics,Monitor,PROD4755,South,Florida,Haleyhaven,4,4198.04,10,15112.94,2360.97,6613.45,7,Yes,49,Jordan and Sons,lonniegrant@example.net,Credit Card,Delivered
ORD1351,2024-07-23,2024-07-29,Ryan Thomas,CUST779,Corporate,Furniture,Dining Table,PROD1692,West,Alaska,Nicolechester,6,3141.27,15,16020.48,2699.13,0.0,31,No,0,Turner-Reese,edwin31@example.org,UPI,Cancelled
ORD1352,2024-09-13,2024-09-20,William Jensen,CUST623,Corporate,Groceries,Bread,PROD3101,North,Rhode Island,New Jesse,9,4016.42,15,30725.61,3517.83,3814.21,32,No,0,"Johnson, Miller and Chan",waynejacobs@example.net,Bank Transfer,Delivered
ORD1353,2025-09-09,2025-09-13,Samuel Henry,CUST981,Home Office,Office Supplies,File Folder,PROD2972,West,Florida,East Jeremy,6,3477.13,0,20862.78,2676.14,-1039.05,20,No,0,Duran-Smith,stephanie33@example.org,Bank Transfer,Returned
ORD1354,2024-06-13,2024-06-18,Troy Gonzales,CUST982,Corporate,Office Supplies,Calculator,PROD5306,South,South Carolina,Wattsmouth,5,2409.59,20,9638.36,1535.48,0.0,31,No,0,Patterson Inc,zcortez@example.net,Cash,Pending
ORD1355,2026-04-22,2026-04-24,Linda Fox,CUST529,Home Office,Electronics,Keyboard,PROD7563,East,Virginia,New Danielmouth,8,981.46,5,7459.1,875.18,0.0,6,Yes,43,Rich and Sons,cterrell@example.net,Bank Transfer,Pending
ORD1356,2025-02-17,2025-02-24,Lydia Williams,CUST341,Home Office,Groceries,Rice,PROD7240,South,Maine,Sandersport,3,4020.18,5,11457.51,2770.69,3561.05,11,No,0,Murray-Henderson,vaughnrebecca@example.com,Cash,Delivered
ORD1357,2026-01-27,2026-01-31,Ann Mason,CUST237,Home Office,Electronics,Mouse,PROD5915,East,Idaho,South Robert,9,4306.66,0,38759.94,2839.64,0.0,3,Yes,26,Johnson-Chavez,nicoledavis@example.com,Bank Transfer,Pending
ORD1358,2025-10-12,2025-10-16,Michelle Martin,CUST959,Home Office,Furniture,Sofa,PROD6483,East,Washington,North Dannymouth,6,1865.5,20,8954.4,1628.09,0.0,22,No,0,"Cox, Mills and Cruz",nicholasjames@example.org,Credit Card,Cancelled
ORD1359,2026-04-01,2026-04-05,Seth Huffman,CUST224,Corporate,Office Supplies,Calculator,PROD9821,South,Hawaii,East Kayla,5,1840.03,20,7360.12,1278.82,-623.9,24,No,0,Barnes LLC,lroberts@example.org,Net Banking,Returned
ORD1360,2026-03-21,2026-03-24,Dale Dean,CUST574,Home Office,Office Supplies,Notebook,PROD6527,West,Kentucky,South Tylerfort,10,2901.02,0,29010.2,1542.31,0.0,14,No,0,"Aguirre, Franklin and Snyder",briannaalvarez@example.com,Bank Transfer,Cancelled
ORD1361,2025-04-01,2025-04-04,Kyle Sanchez,CUST768,Corporate,Electronics,Headphone,PROD7479,East,Oklahoma,Christineside,8,3926.77,10,28272.74,3138.11,-1037.99,11,No,0,Williams and Sons,delgadobenjamin@example.org,Credit Card,Returned
ORD1362,2025-09-23,2025-09-25,Lindsey Rivera,CUST845,Consumer,Electronics,Laptop,PROD4450,South,Colorado,North Robertburgh,7,604.75,0,4233.25,528.99,-111.2,1,Yes,44,Powers PLC,tammycurry@example.com,Cash,Returned
ORD1363,2026-04-16,2026-04-21,Randy Morris,CUST883,Consumer,Furniture,Bookshelf,PROD3544,North,Missouri,Port Ronaldside,7,1615.92,5,10745.87,1284.72,-496.21,8,Yes,36,Carter and Sons,nealjoshua@example.net,UPI,Returned
ORD1364,2025-03-10,2025-03-11,Melissa Salazar,CUST135,Home Office,Electronics,Keyboard,PROD8801,West,Connecticut,South Jenniferport,9,4680.8,20,33701.76,3173.29,0.0,37,No,0,Lynch-Stewart,sara99@example.com,Net Banking,Pending
ORD1365,2025-05-31,2025-06-04,Kathleen Morton,CUST746,Home Office,Groceries,Vegetables,PROD9745,East,South Carolina,Lake Kelly,6,2460.09,5,14022.51,2021.91,-403.55,26,No,0,Smith Inc,hgarrett@example.net,Bank Transfer,Returned
ORD1366,2026-02-10,2026-02-12,Luis Perry,CUST410,Consumer,Furniture,Dining Table,PROD3233,East,Arizona,Michaelborough,5,2399.07,0,11995.35,1859.54,-780.68,30,No,0,Davidson Ltd,jonathan14@example.com,Bank Transfer,Returned
ORD1367,2025-05-21,2025-05-22,Pamela Wilson,CUST884,Corporate,Electronics,Headphone,PROD4788,North,Michigan,Randyshire,9,1930.85,15,14771.0,1646.75,-388.92,10,No,0,"Choi, Collier and Lee",sandra77@example.org,Cash,Returned
ORD1368,2025-09-06,2025-09-13,Christopher Murray,CUST487,Consumer,Electronics,Laptop,PROD7917,South,Ohio,Stevenchester,9,3846.24,20,27692.93,3165.57,0.0,18,No,0,"Brown, Meyer and Cunningham",angela03@example.net,Net Banking,Cancelled
ORD1369,2025-10-07,2025-10-14,Thomas Flynn,CUST375,Corporate,Office Supplies,Pen,PROD3988,South,California,West Mary,5,640.75,15,2723.19,478.7,0.0,44,No,0,Terrell-Sims,ashleyprice@example.net,Net Banking,Cancelled
ORD1370,2024-07-22,2024-07-26,Nicole Thornton,CUST292,Corporate,Furniture,Study Table,PROD1813,North,Massachusetts,West Robertfort,3,4864.43,10,13133.96,2956.01,-1264.59,14,No,0,Watson LLC,aliciathompson@example.com,Credit Card,Returned
ORD1371,2025-12-23,2025-12-25,Dale Davis,CUST115,Corporate,Office Supplies,Stapler,PROD7885,East,North Carolina,Port Timothyhaven,8,4990.02,15,33932.14,3886.1,7506.66,21,No,0,Lee Group,kimberly21@example.net,Credit Card,Delivered
ORD1372,2025-09-30,2025-10-07,Christine Johnson MD,CUST868,Consumer,Furniture,Bookshelf,PROD7429,North,North Dakota,North Larryton,9,2403.72,5,20551.81,2063.06,0.0,24,No,0,"Charles, Wiggins and Cook",garciakatie@example.net,Credit Card,Cancelled
ORD1373,2024-12-21,2024-12-22,Peter Fowler,CUST886,Home Office,Office Supplies,File Folder,PROD8257,South,Indiana,Jamesport,1,1075.98,0,1075.98,762.28,0.0,30,No,0,Patel-Mejia,nelsoneric@example.org,Cash,Pending
ORD1374,2024-05-04,2024-05-10,Kristin Garcia,CUST419,Corporate,Office Supplies,Pen,PROD9534,North,Ohio,Andreaview,5,2458.03,10,11061.14,1424.4,4651.34,42,No,0,Harding LLC,georgecollins@example.com,UPI,Delivered
ORD1375,2025-06-16,2025-06-17,Carlos Ruiz,CUST341,Home Office,Groceries,Eggs,PROD1246,South,Utah,North Patrickland,5,2965.01,15,12601.29,2418.43,2322.97,2,Yes,38,Myers-Bush,tjensen@example.com,Cash,Delivered
ORD1376,2026-01-17,2026-01-23,Peter Lamb,CUST710,Consumer,Electronics,Laptop,PROD5075,South,Colorado,Bradleyland,8,547.87,20,3506.37,348.1,1278.53,3,Yes,31,"Mcdonald, Bryant and Cohen",oruiz@example.org,UPI,Delivered
ORD1377,2026-02-20,2026-02-26,Deanna Cox,CUST649,Consumer,Office Supplies,File Folder,PROD4812,East,Idaho,Kristinamouth,9,3963.95,10,32107.99,3259.2,-1407.93,1,Yes,42,Freeman-Jones,bellsteven@example.org,Cash,Returned
ORD1378,2024-11-28,2024-12-01,Lindsey Anderson,CUST841,Consumer,Electronics,Laptop,PROD8951,West,Connecticut,Rothville,9,1544.1,15,11812.36,889.26,0.0,34,No,0,Hawkins-Jones,amanda69@example.com,Bank Transfer,Pending
ORD1379,2024-10-25,2024-10-28,Kimberly Dickson,CUST849,Corporate,Electronics,Headphone,PROD3627,North,Missouri,West Jaredshire,9,859.62,10,6962.92,711.57,0.0,29,No,0,Mueller-Graham,amy32@example.net,Credit Card,Cancelled
ORD1380,2025-09-25,2025-10-02,Timothy Andrews,CUST753,Home Office,Groceries,Snacks,PROD4039,North,New York,New Caitlinmouth,10,4298.46,20,34387.68,2559.8,13909.28,42,No,0,"Davis, Wallace and Parker",gjones@example.net,Net Banking,Delivered
ORD1381,2026-01-15,2026-01-22,Sally Murphy,CUST496,Consumer,Groceries,Rice,PROD3525,East,Tennessee,North Jeffberg,6,2108.04,10,11383.42,1147.17,5188.7,2,Yes,46,"Berger, Fields and Smith",donnachavez@example.com,UPI,Delivered
ORD1382,2025-02-19,2025-02-21,Jillian Harris,CUST994,Consumer,Office Supplies,Pen,PROD8952,South,Massachusetts,Ashleyport,2,255.9,15,435.03,195.29,0.0,3,Yes,31,Robbins-Herman,aguilarcheryl@example.net,UPI,Cancelled
ORD1383,2025-03-02,2025-03-07,Sarah Brown,CUST835,Consumer,Furniture,Study Table,PROD9051,North,Oklahoma,North Jacquelinestad,8,4025.0,0,32200.0,2593.59,-3027.78,50,No,0,Callahan Inc,ryanlawrence@example.net,Credit Card,Returned
ORD1384,2024-12-26,2025-01-02,Jennifer Graham,CUST731,Corporate,Furniture,Office Chair,PROD5979,North,Indiana,South Don,4,4806.88,0,19227.52,2598.07,0.0,34,No,0,"Cruz, Middleton and Larsen",keithsalas@example.org,Cash,Pending
ORD1385,2024-08-05,2024-08-07,Matthew Thomas,CUST297,Home Office,Office Supplies,Calculator,PROD3931,West,New York,Proctorberg,2,3854.79,20,6167.66,2479.34,-529.3,27,No,0,Taylor Group,senglish@example.net,Credit Card,Returned
ORD1386,2026-04-15,2026-04-17,Christopher Hicks,CUST911,Consumer,Groceries,Vegetables,PROD6529,South,Oklahoma,Cruzbury,9,4992.32,15,38191.25,4360.33,0.0,35,No,0,Coleman Inc,pbradford@example.net,Bank Transfer,Cancelled
ORD1387,2025-05-17,2025-05-24,Timothy Johnston,CUST480,Corporate,Groceries,Rice,PROD6299,South,Arizona,New Timothystad,10,2773.57,15,23575.35,2236.28,0.0,23,No,0,Carpenter Ltd,thomasjessica@example.com,Cash,Cancelled
ORD1388,2025-04-19,2025-04-23,Kelly Bishop,CUST506,Consumer,Furniture,Bookshelf,PROD1267,South,Kansas,Mccoyland,5,132.19,5,627.9,77.45,0.0,1,Yes,44,"Schultz, Yates and Edwards",bergeramanda@example.org,Bank Transfer,Cancelled
ORD1389,2025-04-22,2025-04-27,Taylor Berry,CUST623,Home Office,Office Supplies,Pen,PROD1618,West,Michigan,Gomezport,6,864.92,10,4670.57,559.46,0.0,14,No,0,Jackson-Neal,jessica94@example.org,Bank Transfer,Pending
ORD1390,2025-08-24,2025-08-31,Christopher Williams,CUST407,Consumer,Groceries,Vegetables,PROD4562,North,Maine,West Toddberg,6,3985.23,5,22715.81,2770.97,6921.28,38,No,0,"Jones, Bowers and King",joshua40@example.net,Bank Transfer,Delivered
ORD1391,2024-07-18,2024-07-19,Susan Stevenson,CUST848,Home Office,Groceries,Milk,PROD1916,East,Texas,Woodburgh,6,4410.98,15,22496.0,2940.4,7499.96,49,No,0,Patton-Young,laurenatkins@example.com,UPI,Delivered
ORD1392,2024-06-27,2024-07-03,Linda Underwood,CUST768,Home Office,Furniture,Sofa,PROD1886,East,New York,Townsendbury,9,301.79,20,2172.89,219.09,0.0,32,No,0,"Alexander, Walsh and Clark",brian41@example.org,UPI,Cancelled
ORD1393,2024-08-31,2024-09-02,John Alvarez,CUST151,Home Office,Groceries,Fruits,PROD9269,North,Wisconsin,South Frances,4,2216.48,15,7536.03,1239.47,0.0,5,Yes,35,Wells-Thomas,zsmith@example.com,Net Banking,Cancelled
ORD1394,2025-02-13,2025-02-19,Tonya Vega,CUST150,Home Office,Groceries,Eggs,PROD2393,West,Arizona,New Danachester,9,2229.01,5,19058.04,1793.94,-788.08,31,No,0,"Hull, Garrison and Rogers",leah49@example.com,Cash,Returned
ORD1395,2025-04-16,2025-04-22,Nicole Navarro,CUST685,Consumer,Office Supplies,Notebook,PROD2173,East,Pennsylvania,New Matthew,7,1684.72,20,9434.43,902.74,-808.85,22,No,0,"Kaiser, Edwards and Smith",deckeralexander@example.org,UPI,Returned
ORD1396,2025-06-04,2025-06-07,Jeremy Robinson,CUST452,Home Office,Furniture,Bookshelf,PROD3773,East,Maine,Jamestown,10,4125.76,15,35068.96,3091.32,-958.19,14,No,0,"Davis, Mays and Douglas",stephanielittle@example.net,UPI,Returned
ORD1397,2024-07-25,2024-07-31,Larry Bennett,CUST482,Consumer,Furniture,Office Chair,PROD1893,South,Wisconsin,North Heather,10,4640.98,10,41768.82,2345.98,20655.0,19,No,0,Phillips-Guerrero,fowlersandra@example.com,Cash,Delivered
ORD1398,2025-12-11,2025-12-15,Steven Carrillo,CUST123,Corporate,Office Supplies,Calculator,PROD4471,South,Massachusetts,Fernandoland,9,2664.0,10,21578.4,1916.8,0.0,44,No,0,Waters-Reyes,wendy44@example.org,Credit Card,Pending
ORD1399,2025-03-31,2025-04-04,William Gonzalez,CUST696,Home Office,Furniture,Bookshelf,PROD3790,North,Montana,Lake Travis,5,1083.41,20,4333.64,659.27,-391.82,0,Yes,22,Fernandez Group,christinarodriguez@example.com,Cash,Returned
ORD1400,2025-10-30,2025-11-05,Andrew Jones,CUST377,Home Office,Electronics,Laptop,PROD1312,East,Washington,Kimberlytown,7,1232.73,15,7334.74,867.12,2175.38,20,No,0,Hernandez-Bowman,ortegajoseph@example.net,Cash,Delivered
ORD1401,2025-01-04,2025-01-11,Laura Robertson,CUST711,Home Office,Furniture,Study Table,PROD4258,West,Wyoming,Mendozafurt,9,4639.11,0,41751.99,2393.32,0.0,21,No,0,"Norman, Floyd and Fernandez",cruzhannah@example.com,Cash,Cancelled
ORD1402,2024-07-26,2024-07-30,Taylor Howard,CUST862,Consumer,Furniture,Bookshelf,PROD6765,East,Utah,Richardland,5,1257.4,20,5029.6,767.46,1959.76,40,No,0,Nichols-Woodward,randallkathleen@example.com,Bank Transfer,Delivered
ORD1403,2025-09-08,2025-09-12,Julian Ponce,CUST934,Consumer,Electronics,Monitor,PROD3485,East,Texas,West Heather,7,3318.97,0,23232.79,2628.48,0.0,26,No,0,Mccoy LLC,omiller@example.com,UPI,Pending
ORD1404,2025-11-15,2025-11-20,Andrew Johnson,CUST256,Corporate,Electronics,Headphone,PROD6395,West,Pennsylvania,South Paul,9,745.68,5,6375.56,546.15,0.0,8,Yes,29,"Schneider, Porter and Hanna",blevy@example.org,Net Banking,Pending
ORD1405,2025-01-11,2025-01-13,Richard Williams,CUST540,Consumer,Office Supplies,Stapler,PROD2111,North,Delaware,Port Desiree,3,1656.23,5,4720.26,1309.8,0.0,26,No,0,"Ellis, Gregory and Sawyer",joycehall@example.org,Cash,Cancelled
ORD1406,2024-05-21,2024-05-24,Katherine Smith,CUST553,Home Office,Electronics,Monitor,PROD4079,North,South Carolina,East Jacquelineberg,3,1005.26,20,2412.62,750.71,0.0,38,No,0,Jackson Inc,lori17@example.net,UPI,Pending
ORD1407,2024-09-02,2024-09-04,Amy Roth,CUST803,Consumer,Electronics,Laptop,PROD8808,South,Delaware,Larsonbury,9,4246.08,15,32482.51,3332.36,0.0,11,No,0,Brock Group,lisa65@example.org,Cash,Cancelled
ORD1408,2025-10-06,2025-10-10,Brenda Copeland,CUST585,Consumer,Office Supplies,Notebook,PROD4707,North,Indiana,New Glennland,7,3846.24,0,26923.68,3346.9,-505.12,42,No,0,Hill Group,heathertran@example.com,UPI,Returned
ORD1409,2024-10-29,2024-11-05,Amanda Garcia,CUST309,Consumer,Office Supplies,File Folder,PROD9027,East,South Dakota,Stricklandtown,8,4449.18,15,30254.42,2945.12,10227.61,38,No,0,Miller-Smith,mannbrittney@example.com,Cash,Delivered
ORD1410,2025-03-12,2025-03-18,Rebecca Alvarez,CUST420,Corporate,Furniture,Dining Table,PROD2791,West,Florida,East Danielle,8,4152.35,0,33218.8,3534.11,0.0,33,No,0,"Cole, Allen and Thompson",carlsonjennifer@example.net,Net Banking,Pending
ORD1411,2024-06-30,2024-07-04,Rachel Bailey,CUST852,Consumer,Groceries,Vegetables,PROD1807,South,Alabama,East David,5,2253.81,10,10142.15,1824.39,0.0,29,No,0,"Davila, Montgomery and Huffman",stevensims@example.org,UPI,Cancelled
ORD1412,2024-11-23,2024-11-27,Brian Hernandez,CUST401,Home Office,Furniture,Dining Table,PROD3330,West,New Mexico,Thompsonton,8,543.16,20,3476.22,296.17,0.0,25,No,0,Newman LLC,ryancook@example.com,Cash,Pending
ORD1413,2024-05-26,2024-05-29,Anthony Medina,CUST561,Consumer,Office Supplies,File Folder,PROD4308,West,Hawaii,South Zacharyland,2,1325.4,5,2518.26,1043.55,535.52,5,Yes,23,Griffith PLC,robert53@example.org,Cash,Delivered
ORD1414,2025-01-01,2025-01-07,David Gutierrez,CUST471,Consumer,Groceries,Snacks,PROD9383,South,Illinois,Vanceland,7,2796.69,0,19576.83,2257.78,0.0,36,No,0,Richards-Brown,nthomas@example.com,UPI,Cancelled
ORD1415,2024-09-08,2024-09-10,Chad Cortez,CUST989,Consumer,Office Supplies,Pen,PROD7874,East,South Dakota,Theresaborough,5,3677.79,15,15630.61,2263.72,0.0,7,Yes,48,Martinez-Schwartz,ramirezdaniel@example.com,UPI,Pending
ORD1416,2025-04-14,2025-04-16,Philip Robinson,CUST103,Home Office,Electronics,Laptop,PROD8514,West,Maine,Port Laura,8,2763.16,0,22105.28,2053.56,-837.76,37,No,0,"Whitehead, Lane and Tran",christophervincent@example.com,Cash,Returned
ORD1417,2026-02-21,2026-02-25,Leslie Hood MD,CUST519,Corporate,Furniture,Dining Table,PROD1107,South,Washington,Fitzgeraldbury,9,1462.75,20,10531.8,1211.23,0.0,3,Yes,25,Murphy PLC,patriciavargas@example.org,UPI,Pending
ORD1418,2026-04-02,2026-04-03,Abigail Baird,CUST768,Corporate,Furniture,Study Table,PROD1531,East,Arizona,Quinnhaven,6,4609.89,0,27659.34,2505.73,0.0,10,No,0,Simmons Group,spacheco@example.org,Bank Transfer,Pending
ORD1419,2025-04-09,2025-04-14,Bradley Mullins DDS,CUST776,Home Office,Office Supplies,File Folder,PROD6901,North,Nebraska,East Michael,2,3865.71,10,6958.28,2502.77,-647.8,48,No,0,Holland Inc,castillokevin@example.net,Cash,Returned
ORD1420,2025-04-14,2025-04-21,Nicole Johnson,CUST663,Consumer,Electronics,Mouse,PROD3204,North,New Jersey,Ingramfurt,5,1713.12,15,7280.76,1216.07,0.0,39,No,0,Clarke LLC,apadilla@example.net,Credit Card,Pending
ORD1421,2024-06-16,2024-06-17,Michael Schmidt,CUST685,Home Office,Furniture,Sofa,PROD5705,West,Maine,Mullinsside,10,4254.21,10,38287.89,3021.15,0.0,8,Yes,39,"Norton, French and Miller",jill08@example.net,Net Banking,Cancelled
ORD1422,2025-01-30,2025-02-03,Ashley Diaz,CUST632,Home Office,Groceries,Fruits,PROD3947,South,South Carolina,West Michaelside,5,4898.36,0,24491.8,2680.79,-2495.79,7,Yes,43,"Jones, Fletcher and Harris",john17@example.net,UPI,Returned
ORD1423,2026-04-22,2026-04-29,Shelby Warner,CUST730,Corporate,Groceries,Milk,PROD6468,East,Wisconsin,West Michael,9,4049.61,5,34624.17,2043.1,0.0,44,No,0,Gordon-Henderson,brownmichael@example.com,Bank Transfer,Pending
ORD1424,2025-05-17,2025-05-20,Barbara Mckinney,CUST909,Consumer,Electronics,Keyboard,PROD9301,East,Utah,Shannonstad,1,657.8,10,592.02,418.72,215.17,11,No,0,"Dougherty, Lamb and Everett",lopeznicole@example.org,UPI,Delivered
ORD1425,2024-06-24,2024-06-27,Christopher Mullen,CUST953,Corporate,Groceries,Fruits,PROD1582,South,California,East Joshuaberg,8,861.39,15,5857.45,738.06,0.0,29,No,0,Hernandez-Harris,cartertara@example.net,Cash,Cancelled
ORD1426,2026-04-16,2026-04-22,Gregory Wallace,CUST157,Home Office,Electronics,Headphone,PROD6169,North,Tennessee,West Jaimetown,4,2929.25,10,10545.3,2401.44,0.0,4,Yes,24,Conley PLC,robert55@example.com,Bank Transfer,Cancelled
ORD1427,2025-07-27,2025-08-03,Kerri Kelley,CUST131,Corporate,Groceries,Snacks,PROD9753,South,New Jersey,Ashleyport,10,3067.88,5,29144.86,2264.33,0.0,45,No,0,Mccormick and Sons,swatson@example.org,Bank Transfer,Cancelled
ORD1428,2024-08-16,2024-08-22,Jesus Jackson,CUST132,Corporate,Groceries,Milk,PROD9143,South,Hawaii,Ianburgh,6,2314.34,10,12497.44,1357.26,0.0,11,No,0,"Schwartz, Estrada and Hernandez",darylchaney@example.net,Credit Card,Cancelled
ORD1429,2024-07-30,2024-08-02,Jacob Harris,CUST903,Consumer,Office Supplies,Pen,PROD8270,North,Virginia,Lake Loganstad,8,4534.28,5,34460.53,2612.13,-3600.78,33,No,0,Watson PLC,amandamartinez@example.org,Bank Transfer,Returned
